time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.387978,-0.0370,0.0214,0.0782,0.089
4.405849,-0.0409,0.0212,0.2294,0.234
4.407842,-0.0409,0.0212,0.2294,0.234
4.426391,0.0108,0.0219,0.0305,0.039
4.427650,0.0108,0.0219,0.0305,0.039
4.444817,0.0287,-0.0410,0.1865,0.193
4.446027,0.0287,-0.0410,0.1865,0.193
4.465466,-0.0382,-0.0060,0.1025,0.110
4.467046,-0.0382,-0.0060,0.1025,0.110
4.491194,-0.0250,0.0233,0.1296,0.134
4.492803,-0.0250,0.0233,0.1296,0.134
4.505611,0.0308,0.0147,0.1606,0.164
4.506571,0.0308,0.0147,0.1606,0.164
4.525049,0.0344,0.0219,0.1795,0.184
4.526530,0.0344,0.0219,0.1795,0.184
4.545083,-0.0117,0.0116,0.1263,0.127
4.546119,-0.0117,0.0116,0.1263,0.127
4.565953,-0.0503,-0.0067,0.1243,0.134
4.567478,-0.0503,-0.0067,0.1243,0.134
4.593069,-0.0350,-0.0104,0.0855,0.093
4.594717,-0.0350,-0.0104,0.0855,0.093
4.605632,-0.0008,-0.0047,0.1057,0.106
4.606483,-0.0008,-0.0047,0.1057,0.106
4.624969,-0.0022,-0.0209,0.1008,0.103
4.626285,-0.0022,-0.0209,0.1008,0.103
4.644791,-0.0491,0.0059,0.1269,0.136
4.645686,-0.0491,0.0059,0.1269,0.136
4.665941,-0.0102,-0.0234,0.1149,0.118
4.667464,-0.0102,-0.0234,0.1149,0.118
4.692776,-0.0208,-0.0007,0.1368,0.138
4.694642,-0.0208,-0.0007,0.1368,0.138
4.706320,0.0114,0.0129,0.1296,0.131
4.707408,0.0114,0.0129,0.1296,0.131
4.724755,0.0068,-0.0068,0.1434,0.144
4.726356,0.0068,-0.0068,0.1434,0.144
4.744973,-0.0293,-0.0212,0.1194,0.125
4.746165,-0.0293,-0.0212,0.1194,0.125
4.765021,-0.0019,-0.0106,0.1024,0.103
4.766601,-0.0019,-0.0106,0.1024,0.103
4.796511,0.0289,0.0086,0.0953,0.100
4.798404,0.0289,0.0086,0.0953,0.100
4.805421,-0.0229,0.0211,0.1503,0.153
4.806345,-0.0229,0.0211,0.1503,0.153
4.824834,-0.0053,0.0147,0.1093,0.110
4.826368,-0.0053,0.0147,0.1093,0.110
4.845497,-0.0242,0.0051,0.1175,0.120
4.846473,-0.0242,0.0051,0.1175,0.120
4.865957,-0.0258,-0.0063,0.1006,0.104
4.867451,-0.0258,-0.0063,0.1006,0.104
4.897799,-0.0072,-0.0214,0.2225,0.224
4.899277,-0.0072,-0.0214,0.2225,0.224
4.905816,-0.0319,0.0005,0.1914,0.194
4.906654,-0.0319,0.0005,0.1914,0.194
4.924901,-0.0539,0.0147,-0.2305,0.237
4.926431,-0.0539,0.0147,-0.2305,0.237
4.945805,-0.0060,-0.0553,0.5076,0.511
4.946730,-0.0060,-0.0553,0.5076,0.511
4.965112,-0.0360,0.0046,-0.1054,0.111
4.966713,-0.0360,0.0046,-0.1054,0.111
4.995965,-0.0836,-0.0177,0.2127,0.229
4.997689,-0.0836,-0.0177,0.2127,0.229
5.005691,-0.0234,-0.0368,0.0718,0.084
5.006625,-0.0234,-0.0368,0.0718,0.084
5.025039,0.0618,-0.0222,0.1988,0.209
