time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.187307,0.0584,0.0934,0.1748,0.207
5.188716,0.0584,0.0934,0.1748,0.207
5.208023,0.3083,-0.0577,0.1384,0.343
5.210511,0.3083,-0.0577,0.1384,0.343
5.227281,0.1187,0.0350,0.1035,0.161
5.229201,0.1187,0.0350,0.1035,0.161
5.247091,0.1105,0.0929,-0.0463,0.152
5.249119,0.1105,0.0929,-0.0463,0.152
5.268704,0.0803,0.0810,-0.1434,0.183
5.270967,0.0803,0.0810,-0.1434,0.183
5.286932,0.1819,0.0594,0.0275,0.193
5.288813,0.1819,0.0594,0.0275,0.193
5.310565,0.1494,0.0336,0.2435,0.288
5.313240,0.1494,0.0336,0.2435,0.288
5.328172,0.0227,0.1263,0.2200,0.255
5.329386,0.0227,0.1263,0.2200,0.255
5.349320,0.1119,0.0473,-0.0165,0.123
5.351068,0.1119,0.0473,-0.0165,0.123
5.367430,-0.0951,0.0988,0.0005,0.137
5.369025,-0.0951,0.0988,0.0005,0.137
5.387214,-0.2389,0.1151,0.0035,0.265
5.388818,-0.2389,0.1151,0.0035,0.265
5.407168,-0.2062,0.1078,0.3605,0.429
5.408723,-0.2062,0.1078,0.3605,0.429
